intento: 2 tiempo: 0.021 [0.0235059558900011 0.00228719520435056 0.00231948249557756 0.0022857042099739 0.00293355593413053 0.00269818951885643 0.00179427847045064 0.00247757349619293 0.00310416826281905;0.00228719520435056 0.0232091433990956 0.0025112060228737 0.00247476245191543 0.00253956933971968 0.00310926646624587 0.0020241898466861 0.00257339951960341 0.00243274883725333;0.00231948249557756 0.0025112060228737 0.0230056855409981 0.0021105176760868 0.00236394519747059 0.00223077007710452 0.00163837138576584 0.00229091766358872 0.00254149898895377;0.0022857042099739 0.00247476245191543 0.0021105176760868 0.0239462283737836 0.00285331865033055 0.00228343241514797 0.00246178561158492 0.00262662387646746 0.00254200964642721;0.00293355593413053 0.00253956933971968 0.00236394519747059 0.00285331865033055 0.0241731699285766 0.0029009386353227 0.00268215082932567 0.00344537692183125 0.00255885082575648;0.00269818951885643 0.00310926646624587 0.00223077007710452 0.00228343241514797 0.0029009386353227 0.0225430608377027 0.00262305200298661 0.0027853676223953 0.00254714927545006;0.00179427847045064 0.0020241898466861 0.00163837138576584 0.00246178561158492 0.00268215082932567 0.00262305200298661 0.0234428664126673 0.00271116448974339 0.00286660287319051;0.00247757349619293 0.00257339951960341 0.00229091766358872 0.00262662387646746 0.00344537692183125 0.0027853676223953 0.00271116448974339 0.0240441652416669 0.00309118041539743;0.00310416826281905 0.00243274883725333 0.00254149898895377 0.00254200964642721 0.00255885082575648 0.00254714927545006 0.00286660287319051 0.00309118041539743 0.0238018789146261]
intento: 4 tiempo: 0.021 [0.0254086101827728 0.00278041999299389 0.00325495712651386 0.00317088533258823 0.00364351510334639 0.00303071807647556 0.00223036325254079 0.00315706889516373 0.00271691309644851;0.00278041999299389 0.0241244819611707 0.00313536730321913 0.00271872433160269 0.0029478029972474 0.00243935683976011 0.00300362537777443 0.00288322120896997 0.00176322702946505;0.00325495712651386 0.00313536730321913 0.0254018919045468 0.00211214994138541 0.00321592166218495 0.0029262956155638 0.00270572292305066 0.00216100636156605 0.00310741926220912;0.00317088533258823 0.00271872433160269 0.00211214994138541 0.024714055048647 0.00393026614820575 0.00272449187797946 0.00242006478031995 0.00273095306098136 0.00279960590458671;0.00364351510334639 0.0029478029972474 0.00321592166218495 0.00393026614820575 0.0254456660680087 0.00307390823246201 0.0026500037012481 0.00302469918685372 0.00282426446277302;0.00303071807647556 0.00243935683976011 0.0029262956155638 0.00272449187797946 0.00307390823246201 0.0261095325907394 0.00272578619568193 0.00242850138142507 0.00259665345128363;0.00223036325254079 0.00300362537777443 0.00270572292305066 0.00242006478031995 0.0026500037012481 0.00272578619568193 0.0247037107275419 0.00240327842981421 0.00208528295603756;0.00315706889516373 0.00288322120896997 0.00216100636156605 0.00273095306098136 0.00302469918685372 0.00242850138142507 0.00240327842981421 0.0244535682802529 0.00303654040824656;0.00271691309644851 0.00176322702946505 0.00310741926220912 0.00279960590458671 0.00282426446277302 0.00259665345128363 0.00208528295603756 0.00303654040824656 0.0246677384300206]
intento: 6 tiempo: 0.021 [0.0237892199807934 0.00291142603159265 0.00277071095911933 0.00190849812768583 0.00249928729231428 0.00261611179641575 0.00240872724411746 0.00175834931725052 0.00193846156446244;0.00291142603159265 0.0235959883343451 0.00297109636762372 0.00225281524794904 0.00288718238553409 0.00332141043899137 0.00313917675652155 0.00188115439488347 0.00221909373939326;0.00277071095911933 0.00297109636762372 0.0221211130375419 0.00195616191685993 0.00216739246550543 0.00209039785618933 0.0027411378779144 0.00238426323679298 0.00176986954644535;0.00190849812768583 0.00225281524794904 0.00195616191685993 0.0222172506495981 0.00251959096631877 0.00249740194090763 0.00225624188771499 0.00185221508067847 0.00232221914139482;0.00249928729231428 0.00288718238553409 0.00216739246550543 0.00251959096631877 0.023695627471691 0.00318438228703412 0.00331697480440057 0.00246089439947439 0.00220314678059173;0.00261611179641575 0.00332141043899137 0.00209039785618933 0.00249740194090763 0.00318438228703412 0.0242864304151056 0.00300686403881429 0.0019940650326029 0.00249131188067926;0.00240872724411746 0.00313917675652155 0.0027411378779144 0.00225624188771499 0.00331697480440057 0.00300686403881429 0.023848624282419 0.00261065383213645 0.00307992707814001;0.00175834931725052 0.00188115439488347 0.00238426323679298 0.00185221508067847 0.00246089439947439 0.0019940650326029 0.00261065383213645 0.0229230065988858 0.00194964672003013;0.00193846156446244 0.00221909373939326 0.00176986954644535 0.00232221914139482 0.00220314678059173 0.00249131188067926 0.00307992707814001 0.00194964672003013 0.0232203598771692]
intento: 8 tiempo: 0.022 [0.0253060735077638 0.00246386012439338 0.00281474846113246 0.00256233384192626 0.00295119220551865 0.00348795311433954 0.00279813408636767 0.00333034511268317 0.00254475094994811;0.00246386012439338 0.0244928958715308 0.00270319322647983 0.0029845828683749 0.00317671992336405 0.00333927186667325 0.00297113704632293 0.00329888440660939 0.00236967673268288;0.00281474846113246 0.00270319322647983 0.0247355450488285 0.00250984084144464 0.00329075284408297 0.00307606416601606 0.00173550496327552 0.0030384845177305 0.00295168054366531;0.00256233384192626 0.0029845828683749 0.00250984084144464 0.0252868466323241 0.00228908941674803 0.00266036382882242 0.00258243982007402 0.00228905078016604 0.00217343187885583;0.00295119220551865 0.00317671992336405 0.00329075284408297 0.00228908941674803 0.0251983214100595 0.00284090223419333 0.00257723810897065 0.00328037559399921 0.00242165519142213;0.00348795311433954 0.00333927186667325 0.00307606416601606 0.00266036382882242 0.00284090223419333 0.0241680457235429 0.00225025650083043 0.00260981926953685 0.00301202910744245;0.00279813408636767 0.00297113704632293 0.00173550496327552 0.00258243982007402 0.00257723810897065 0.00225025650083043 0.0242731475941895 0.00266086945876062 0.00171877126906029;0.00333034511268317 0.00329888440660939 0.0030384845177305 0.00228905078016604 0.00328037559399921 0.00260981926953685 0.00266086945876062 0.0252163712245934 0.00268310206075325;0.00254475094994811 0.00236967673268288 0.00295168054366531 0.00217343187885583 0.00242165519142213 0.00301202910744245 0.00171877126906029 0.00268310206075325 0.0246521746617656]
intento: 10 tiempo: 0.022 [0.0217618276951997 0.00247794028274979 0.00256554523396499 0.00212370632121743 0.00208143942488778 0.00272406961654665 0.00247729557005089 0.00256359669802529 0.00220098596433115;0.00247794028274979 0.0231446472127343 0.00226298688506536 0.00188657483322235 0.00225477218297869 0.00241424338760171 0.00213936061865479 0.00300387495409162 0.00248155611197164;0.00256554523396499 0.00226298688506536 0.0229153601450339 0.0026242580455324 0.00244195397881696 0.00253303598500356 0.00293271078896047 0.00276640499371359 0.0025532824280157;0.00212370632121743 0.00188657483322235 0.0026242580455324 0.022499264594229 0.00247287585371913 0.00239956564154802 0.0027211652794985 0.0023796219900955 0.00205653050724785;0.00208143942488778 0.00225477218297869 0.00244195397881696 0.00247287585371913 0.0229965088840592 0.00273208797515759 0.00276239170815196 0.00321706609172927 0.00202370672459356;0.00272406961654665 0.00241424338760171 0.00253303598500356 0.00239956564154802 0.00273208797515759 0.0229354234656473 0.00193063014953026 0.00289273949441011 0.00269455628046518;0.00247729557005089 0.00213936061865479 0.00293271078896047 0.0027211652794985 0.00276239170815196 0.00193063014953026 0.0232749460574946 0.0030313426027663 0.00197935050418201;0.00256359669802529 0.00300387495409162 0.00276640499371359 0.0023796219900955 0.00321706609172927 0.00289273949441011 0.0030313426027663 0.0228614423659794 0.00276611926532367;0.00220098596433115 0.00248155611197164 0.0025532824280157 0.00205653050724785 0.00202370672459356 0.00269455628046518 0.00197935050418201 0.00276611926532367 0.0226538188979328]
intento: 12 tiempo: 0.021 [0.0267585976995188 0.00343305487052221 0.00346246801917682 0.00272534066785086 0.00328416443521274 0.00312951896959855 0.00347690871628694 0.00347699158955697 0.0039572916056668;0.00343305487052221 0.028472702233416 0.00368770222030849 0.00359372968253594 0.00270679434468547 0.00404682216126183 0.00344953577433316 0.00308216978954343 0.00252876539846327;0.00346246801917682 0.00368770222030849 0.0277829007028925 0.00254472729424744 0.00369506128503368 0.00204915685821647 0.0031012074014215 0.00290320448076666 0.00239472259047736;0.00272534066785086 0.00359372968253594 0.00254472729424744 0.0282847144685128 0.00300860658775889 0.00376835276201473 0.0032862836624575 0.00312250464790339 0.00302634192979914;0.00328416443521274 0.00270679434468547 0.00369506128503368 0.00300860658775889 0.0260557151452091 0.00287837111665314 0.00311935264047168 0.00273560209864358 0.00204163845723664;0.00312951896959855 0.00404682216126183 0.00204915685821647 0.00376835276201473 0.00287837111665314 0.026807203699969 0.00240189351738218 0.00221516872636829 0.00229658038236377;0.00347690871628694 0.00344953577433316 0.0031012074014215 0.0032862836624575 0.00311935264047168 0.00240189351738218 0.0263536235877487 0.00348461101871397 0.00327794729703864;0.00347699158955697 0.00308216978954343 0.00290320448076666 0.00312250464790339 0.00273560209864358 0.00221516872636829 0.00348461101871397 0.0276227925830895 0.00360157887865238;0.0039572916056668 0.00252876539846327 0.00239472259047736 0.00302634192979914 0.00204163845723664 0.00229658038236377 0.00327794729703864 0.00360157887865238 0.0278284796564745]
intento: 14 tiempo: 0.021 [0.0253057493945501 0.00252306129929641 0.00211157401540424 0.0022373495035126 0.00305548857964039 0.00265408843252117 0.00213571461350251 0.00277369633025224 0.00285889324772124;0.00252306129929641 0.0258012223136139 0.00283645955877238 0.00364062128268795 0.00274543108467412 0.00257231400421589 0.00272801116516271 0.00300167228744258 0.0033569232875964;0.00211157401540424 0.00283645955877238 0.0247513618860206 0.00304341532084568 0.0032476639353337 0.00221664614260757 0.00344900797873205 0.00321508240321339 0.00341339575404482;0.0022373495035126 0.00364062128268795 0.00304341532084568 0.0246505522390683 0.00345280540445259 0.00251299601778451 0.00299292488052894 0.00283507690255041 0.00315922816034422;0.00305548857964039 0.00274543108467412 0.0032476639353337 0.00345280540445259 0.0253797895769736 0.00223926696927674 0.00265677299052071 0.00181550647936826 0.00349632102414125;0.00265408843252117 0.00257231400421589 0.00221664614260757 0.00251299601778451 0.00223926696927674 0.0246288738795482 0.00230500842931885 0.00212207056342697 0.00351015130443288;0.00213571461350251 0.00272801116516271 0.00344900797873205 0.00299292488052894 0.00265677299052071 0.00230500842931885 0.0258091315867452 0.00358530933894429 0.00352591964334511;0.00277369633025224 0.00300167228744258 0.00321508240321339 0.00283507690255041 0.00181550647936826 0.00212207056342697 0.00358530933894429 0.0254435741382004 0.00285059994543381;0.00285889324772124 0.0033569232875964 0.00341339575404482 0.00315922816034422 0.00349632102414125 0.00351015130443288 0.00352591964334511 0.00285059994543381 0.0272298207654433]
intento: 16 tiempo: 0.021 [0.0284552325654439 0.00335381127348445 0.0032823533416701 0.00392905936514022 0.00408632481095247 0.0030111200461394 0.00279829365673948 0.00488612000440236 0.00325218252854829;0.00335381127348445 0.0277288977555775 0.00309089752366866 0.00298419595110353 0.00257840218209916 0.00295563966712319 0.00250779555851514 0.00322131788897207 0.00287333950861751;0.0032823533416701 0.00309089752366866 0.0264183829532127 0.00298350757216479 0.00360795144695069 0.00242435021262802 0.00310124347528731 0.00303535462731918 0.00324537082392291;0.00392905936514022 0.00298419595110353 0.00298350757216479 0.026029080545078 0.00327720231970406 0.00258976640163284 0.00273187851584054 0.00323789897831615 0.00251601966893087;0.00408632481095247 0.00257840218209916 0.00360795144695069 0.00327720231970406 0.0277533948798767 0.00332211090547208 0.00247038192546368 0.00357176948083351 0.0038148119545333;0.0030111200461394 0.00295563966712319 0.00242435021262802 0.00258976640163284 0.00332211090547208 0.0258661115700844 0.00266850144483441 0.00312196002108874 0.0025960334780229;0.00279829365673948 0.00250779555851514 0.00310124347528731 0.00273187851584054 0.00247038192546368 0.00266850144483441 0.0264294925352222 0.00305611613117203 0.00174764035893593;0.00488612000440236 0.00322131788897207 0.00303535462731918 0.00323789897831615 0.00357176948083351 0.00312196002108874 0.00305611613117203 0.0275904419292533 0.00401785980816078;0.00325218252854829 0.00287333950861751 0.00324537082392291 0.00251601966893087 0.0038148119545333 0.0025960334780229 0.00174764035893593 0.00401785980816078 0.026544134635382]
intento: 18 tiempo: 0.021 [0.0255953205933894 0.00273197929028465 0.00296378708647189 0.00251511345879418 0.00234835555730443 0.00345342816110475 0.00247240238909159 0.00252522405646955 0.00332490754056804;0.00273197929028465 0.0251548351813442 0.00300586048926949 0.00277832955915411 0.0030607957654156 0.00296790418631811 0.00293053827260555 0.0034352386099371 0.00278938866179986;0.00296378708647189 0.00300586048926949 0.0239751426775226 0.00279126035727122 0.00317727143129163 0.00314161319274633 0.00235878288639803 0.00280939735183626 0.00285129706876517;0.00251511345879418 0.00277832955915411 0.00279126035727122 0.0254738358601981 0.00263151456160562 0.00239564329492474 0.00276807159712925 0.00318787392332725 0.00276103467535077;0.00234835555730443 0.0030607957654156 0.00317727143129163 0.00263151456160562 0.0258734985792449 0.00212479876803506 0.00249519264266974 0.00192000367026377 0.0024209770160528;0.00345342816110475 0.00296790418631811 0.00314161319274633 0.00239564329492474 0.00212479876803506 0.0250177967258347 0.00283109799394714 0.00313006221162853 0.00280099136646669;0.00247240238909159 0.00293053827260555 0.00235878288639803 0.00276807159712925 0.00249519264266974 0.00283109799394714 0.0251347201819604 0.00215887437927124 0.00202647477310897;0.00252522405646955 0.0034352386099371 0.00280939735183626 0.00318787392332725 0.00192000367026377 0.00313006221162853 0.00215887437927124 0.0249470472821717 0.00265183808532178;0.00332490754056804 0.00278938866179986 0.00285129706876517 0.00276103467535077 0.0024209770160528 0.00280099136646669 0.00202647477310897 0.00265183808532178 0.0251589198197008]
intento: 20 tiempo: 0.021 [0.0253247182807964 0.00285522745366143 0.00253112723184701 0.0026641615553401 0.00300117925439722 0.00288060310278405 0.00288105427169814 0.002102599070229 0.00280506671307507;0.00285522745366143 0.0250545940032904 0.00259549927506923 0.00253012940727867 0.00323881655825656 0.00291722755918922 0.00314418889236813 0.00204093302739226 0.00255135911687532;0.00253112723184701 0.00259549927506923 0.0232804721777166 0.00209314389488099 0.00213232414848277 0.00211966797501634 0.00273430620218748 0.00248440978096086 0.00221763312703475;0.0026641615553401 0.00253012940727867 0.00209314389488099 0.0247978995398534 0.00208514474877147 0.00309532635213754 0.00306866858688327 0.00309301148093695 0.00236546633586768;0.00300117925439722 0.00323881655825656 0.00213232414848277 0.00208514474877147 0.024311182729628 0.00268736270648975 0.00257250641290547 0.00214571163812305 0.00354889358414254;0.00288060310278405 0.00291722755918922 0.00211966797501634 0.00309532635213754 0.00268736270648975 0.0247002000758152 0.00276110318577154 0.00211253656592053 0.00283761099190776;0.00288105427169814 0.00314418889236813 0.00273430620218748 0.00306866858688327 0.00257250641290547 0.00276110318577154 0.0241500049097143 0.00305409774503423 0.00298961144272098;0.002102599070229 0.00204093302739226 0.00248440978096086 0.00309301148093695 0.00214571163812305 0.00211253656592053 0.00305409774503423 0.0238008172292235 0.00261143587838806;0.00280506671307507 0.00255135911687532 0.00221763312703475 0.00236546633586768 0.00354889358414254 0.00283761099190776 0.00298961144272098 0.00261143587838806 0.0250047965335495]
